agreement,grid
0.9584257853555996,0|0.1|7.19686|20|21.5443|220|1000
0.9584257853555996,0|0.1|7.19686|20|220|500|1000
0.9584257853555996,0|0.1|7.19686|21.5443|220|500|1000
0.9584257853555996,0|0.1|7.19686|10|20|21.5443|220|1000
0.9584257853555996,0|0.1|7.19686|10|20|220|500|1000
0.9584257853555996,0|0.1|7.19686|10|21.5443|220|500|1000
0.9584257853555996,0|0.1|7.19686|20|21.5443|220|500|1000
0.9573747518393086,0|0.1|22|60|150|220
0.9573747518393086,0|0.1|22|60|150|1000
0.9573747518393086,0|0.1|22|25|60|150|220
0.9573747518393086,0|0.1|22|25|60|150|1000
0.9573747518393086,0|0.1|22|60|150|220|1000
0.9573747518393086,0|0.1|22|60|150|500|1000
0.9573747518393086,0|0.1|22|25|60|150|220|1000
0.9573747518393086,0|0.1|22|25|60|150|500|1000
0.9573747518393086,0|0.1|22|60|150|220|500|1000
0.9572579703374985,0|0.1|20|22|60|150|220
0.9572579703374985,0|0.1|21.5443|22|60|150|220
0.9572579703374985,0|0.1|20|22|60|150|1000
0.9572579703374985,0|0.1|21.5443|22|60|150|1000
0.9572579703374985,0|0.1|21.5443|22|25|60|150|220
0.9572579703374985,0|0.1|20|22|25|60|150|1000
0.9572579703374985,0|0.1|20|22|60|150|220|1000
0.9572579703374985,0|0.1|20|22|60|150|500|1000
0.9572579703374985,0|0.1|21.5443|22|25|60|150|1000
0.9572579703374985,0|0.1|21.5443|22|60|150|220|1000
0.9572579703374985,0|0.1|21.5443|22|60|150|500|1000
0.9571411888356884,0|0.1|20|21.5443|22|60|150|220
0.9571411888356884,0|0.1|20|21.5443|22|60|150|1000
0.9569076258320682,0|0.1|21.5443|60|150|220
0.9569076258320682,0|0.1|21.5443|60|150|1000
0.9569076258320682,0|0.1|21.5443|25|60|150|220
0.9569076258320682,0|0.1|21.5443|25|60|150|1000
0.9569076258320682,0|0.1|21.5443|60|150|220|1000
0.9569076258320682,0|0.1|21.5443|60|150|500|1000
0.9569076258320682,0|0.1|21.5443|25|60|150|220|1000
0.9569076258320682,0|0.1|21.5443|25|60|150|500|1000
0.9569076258320682,0|0.1|21.5443|60|150|220|500|1000
0.9567908443302581,0|0.1|20|21.5443|60|150|220
0.9567908443302581,0|0.1|20|21.5443|60|150|1000
0.9567908443302581,0|0.1|20|21.5443|25|60|150|220
0.9567908443302581,0|0.1|20|21.5443|25|60|150|1000
0.9567908443302581,0|0.1|20|21.5443|60|150|220|1000
0.9567908443302581,0|0.1|20|21.5443|60|150|500|1000
0.956674062828448,0|0.1|10|22|60|150|500
0.956674062828448,0|0.1|10|22|60|150|1000
0.956674062828448,0|0.1|10|20|22|60|150|500
0.956674062828448,0|0.1|10|22|60|150|220|500
0.956674062828448,0|0.1|10|20|22|60|150|1000
0.956674062828448,0|0.1|10|22|25|60|150|1000
0.956674062828448,0|0.1|10|22|60|150|220|1000
0.956674062828448,0|0.1|10|22|60|150|500|1000
0.9565572813266379,0|0.1|10|21.5443|22|60|150|500
0.9565572813266379,0|0.1|10|21.5443|22|60|150|1000
0.9564404998248277,0|0.1|7.19686|22|60|150|220
0.9564404998248277,0|0.1|7.19686|22|60|150|1000
0.9564404998248277,0|0.1|7.19686|20|22|60|150|220
0.9564404998248277,0|0.1|7.19686|10|22|60|150|1000
0.9564404998248277,0|0.1|7.19686|20|22|60|150|1000
0.9564404998248277,0|0.1|7.19686|22|60|150|220|1000
0.9564404998248277,0|0.1|7.19686|22|60|150|500|1000
0.9563237183230177,0|22|60|150
0.9563237183230177,0|0.1|7.19686|21.5443|22|60|150|220
0.9563237183230177,0|0.1|7.19686|21.5443|22|60|150|1000
0.9562069368212075,0.1|22|60|150
0.9562069368212075,0|20|22|60|150
0.9562069368212075,0|21.5443|22|60|150
0.9562069368212075,0|21.5443|22|25|60|150
0.9562069368212075,0|0.1|10|21.5443|60|150|500
0.9562069368212075,0|0.1|10|21.5443|60|150|1000
0.9562069368212075,0|0.1|10|20|21.5443|60|150|500
0.9562069368212075,0|0.1|10|21.5443|60|150|220|500
0.9562069368212075,0|0.1|10|20|21.5443|60|150|1000
0.9562069368212075,0|0.1|10|21.5443|25|60|150|1000
0.9562069368212075,0|0.1|10|21.5443|60|150|220|1000
0.9562069368212075,0|0.1|10|21.5443|60|150|500|1000
0.9560901553193975,0|21.5443|60|150
0.9560901553193975,0|0.1|22|60|150
